# SHA-256<TAB>production source<TAB>audit result; every entry must be reviewed when content changes.
8681149b23586688420137ca41a11800c976d7b04678ad00f431d4cc6d07c1d9	ClipboardHistory/Features/SystemMonitor/Models/CPUUsageSnapshot.swift	constant-declaration
058d0bc4212079c51657626bd54ba0f1a567569ba44cbe8e58d45110cbff90eb	ClipboardHistory/Features/SystemMonitor/Models/DiskDeviceRate.swift	data-declaration
f19a9d5c0722367b55de7a68d85c88e3875044698383a42f9885fa38c428ad79	ClipboardHistory/Features/SystemMonitor/Models/MetricFormatPreferences.swift	constant-declaration
127e910af9c117381d141bde704e5d19906143211e08c627a58e595f535082cc	ClipboardHistory/Features/SystemMonitor/Models/NetworkRateSnapshot.swift	constant-declaration
3cbce4317c4f0a68665ba5dacc2778c1f6ccabcf0c92047d7034c5fc3ff98550	ClipboardHistory/Features/SystemMonitor/Models/TemperatureSensorCategory.swift	data-declaration
b3e9cb22576c387bda45c7a8b815a1a304091473c97679fb3778a89ad1c7be65	ClipboardHistory/Features/SystemMonitor/Services/TemperatureSensorProviding.swift	protocol-or-empty-conformance
4778404fc5b6bba7861f1fdbe40cd9166c07c1dc6ea8233bff675d7698405025	ClipboardHistory/Models/ActiveApplicationPasteResult.swift	data-declaration
5edefca3550a5a3d2e01caaa916c4cd3e677d16c4947b145116ac0e3e6f36598	ClipboardHistory/Models/CleanupReport.swift	data-declaration
d3de5ef00285859466a120c1823c4a98a5dab1fc8fc72b504bbab7974d3c08bf	ClipboardHistory/Models/ClipboardContentAnalysis.swift	constant-declaration
928f9619aa63e65823678fb1651109f17b4b48a98029cbfd28b49671af006317	ClipboardHistory/Models/ClipboardContentSubtype.swift	data-declaration
7b07a68587448a97374ee6992fbad76f03c106200b919267943a8a64c0012061	ClipboardHistory/Models/ClipboardExportMode.swift	data-declaration
39296a8a4b6232be90da2a725bdaed3aa9b9812183896ac4a406e798dea0fadb	ClipboardHistory/Models/ClipboardItemType.swift	data-declaration
ab0fc54cc5f55e286c21e6a0480c006201c99e86dfe9f3b0088dda80d20eae02	ClipboardHistory/Models/ClipboardPasteboardIdentity.swift	data-declaration
b856b5320105df144af802313883d9dd85d9aea70b2e984a035c12e41391e306	ClipboardHistory/Models/GlobalShortcut.swift	constant-declaration
7932421422a784f1832f924448fcfd387d5fa5d0da4097e364a7b8da0b6a7f46	ClipboardHistory/Models/ImageDimensions.swift	data-declaration
66d542e6408c846ca205536c52de35fb2e8d640d9ab2cdc244bc656257d18e21	ClipboardHistory/Models/RichTextPayload.swift	data-declaration
b84823d7b08632c9554435660f16aad47e5f5937c659891609129b47ee21d0d6	ClipboardHistory/Models/SecretDetectionResult.swift	data-declaration
d189c216bb74ac26f3715ab377a763d96b15d244a70fbb08a3076c77d43ff4ca	ClipboardHistory/Models/StorageOperation.swift	data-declaration
b4e4477864bf0d9c1015e0db145ce53844b8206c30722508949ef8c9703bae8c	ClipboardHistory/Services/Clipboard/ClipboardContentAnalyzing.swift	protocol-or-empty-conformance
763ac845b797172496070044749bcd5a5192ec1fd2d0d94d2b88061d8398dea5	ClipboardHistory/Services/Clipboard/ClipboardContentProcessing.swift	protocol-or-empty-conformance
37949bedd3c49a7bbdfffe91e5e462b7383bad516378bb1616094f81eb0b004b	ClipboardHistory/Services/Clipboard/ClipboardMonitorDelegate.swift	protocol-or-empty-conformance
40b07aaf3a0c770a60e4391b6ae097081580144f9e29c6e350ea2d807f6e0f47	ClipboardHistory/Services/Clipboard/ClipboardPasteboard.swift	protocol-or-empty-conformance
98041c456a7c7e50c54a6bc067a05dd1d9ffe00089f4dd77f5a4ccee56d6ab8d	ClipboardHistory/Services/Clipboard/ClipboardRawContent.swift	data-declaration
fc40a2c3c212f8bd1b75807a82c6d57ad238184c39302ea1ec1e9e14ad68395f	ClipboardHistory/Services/Clipboard/ClipboardWriting.swift	protocol-or-empty-conformance
2fc8b0ed8d625da597854b5ab234235462d57f3deb320e496efbdb13ec133a03	ClipboardHistory/Services/Clipboard/ContentMetadataExtracting.swift	protocol-or-empty-conformance
1aa2f36e2982ed89335707eb8ea5a2d2181f621ec12136d189aac68888b60d88	ClipboardHistory/Services/Pasting/AccessibilityPasteBackend.swift	protocol-or-empty-conformance
ad44eab11f049d324d26ff55e72b9f4a36fa91956fbfb83b3ca8f0d9355a4d91	ClipboardHistory/Services/Pasting/ActiveApplicationPasting.swift	protocol-or-empty-conformance
f57a20ebc3865649bd6f07db89d396e07a5484b4e38023b7c2207268c8eb7e01	ClipboardHistory/Services/Pasting/ClipboardDragProviding.swift	protocol-or-empty-conformance
63e31523e77854d94d8f9f4724992e66becbbcca3c7145705332d57ce9fa5e1e	ClipboardHistory/Services/Presentation/ApplicationWindowPresenting.swift	protocol-or-empty-conformance
0f664359687bce4c72f8174f4284d8df0ae2dbc5dc6ad84c48c64fb1564a4497	ClipboardHistory/Services/Presentation/MenuBarRenderedState.swift	data-declaration
1ab0e8c47b7cae851e7a4b62b1f1ac44f1237e24e02cca41e78b37679a243a71	ClipboardHistory/Services/Presentation/PanelEventMonitoring.swift	protocol-or-empty-conformance
12c7935a17c296ed2ebc70529a33feff76b50752f8bc2d0bf904c768e20bcac6	ClipboardHistory/Services/Presentation/QuickLookPanelControlling.swift	protocol-or-empty-conformance
be3df571d1ba5c1134f909c06dd7e65573b45fffae41f5c8faa87309aa8a223a	ClipboardHistory/Services/Presentation/QuickLookPresenting.swift	protocol-or-empty-conformance
7fc56472bbbd41adcfd82d7f593d7d697573de9ff2d063f9da9071748e4675b4	ClipboardHistory/Services/Security/DeviceOwnerAuthenticationContext.swift	protocol-or-empty-conformance
31d0f77bdd6422b81f0fe7c14002a18e897c339cdd29708c60cb42593304eb21	ClipboardHistory/Services/Security/EncryptionCryptoBackend.swift	protocol-or-empty-conformance
b63f9ba0a41b1d7d901cee08bcebe9af7e91f7cafd5a2e5d85a5b9791419b8d5	ClipboardHistory/Services/Security/KeychainSecurityClient.swift	protocol-or-empty-conformance
75956dc00ef18cb1acf2b3debc8541166dd190a88f6a2d16b67386b6da32f1a2	ClipboardHistory/Services/Security/MasterKeyProvider.swift	protocol-or-empty-conformance
9f6929f42ba23794bad7dd3ca29298c266b78af82898948c6d84fbf9ea038a36	ClipboardHistory/Services/Security/PasswordArchiveCryptoBackend.swift	protocol-or-empty-conformance
1cf2cb18fa49fb5f58fd346f7aa0ceff469543f54d4dc0ae5e4f9076acc516d1	ClipboardHistory/Services/Security/SystemAuthenticating.swift	protocol-or-empty-conformance
5a4624c46c7cd80b7ad1f88d83b4c593978116a24e84d4bec2b24c6f83993bdb	ClipboardHistory/Services/Storage/MigrationFileSystem.swift	protocol-or-empty-conformance
32002a1a9dfbc13c49027164f44d49895558ee63c449fae7bf5496b8f04f315a	ClipboardHistory/Services/System/AccessibilityAuthorizing.swift	protocol-or-empty-conformance
192e18f319dfbd062f27971790e72f3c1ba50b4e75086d80e02115a392a3fcd2	ClipboardHistory/Services/System/GlobalShortcutBackend.swift	protocol-or-empty-conformance
68d1df61fafa528115bb13fc6c55d1010b6ff40ab3c3b143baa7ef60b2419892	ClipboardHistory/Services/System/InputEventTapCoordinating.swift	protocol-or-empty-conformance
652f487ca58ad4fb9ad3f7ed3185dfa0b5df5513440b69e7126b23f183db3ca6	ClipboardHistory/Services/System/RepeatingTimerScheduling.swift	protocol-or-empty-conformance
5b5a3537e7815ad6a0c7b2a081b8c1d70f29640f2f666cc3ab10b60e2d988a18	ClipboardHistory/Services/System/RepeatingTimerToken.swift	protocol-or-empty-conformance
3e96048f4ad65a689f50793aff7515de28995de95576c7d905ba48d8da0755ee	ClipboardHistory/Services/System/ServiceManagementAppService.swift	protocol-or-empty-conformance
68baa2bf6160cf7ee1a98529fe2afccde23e79b44060189afd5b408d766c3dce	ClipboardHistory/Services/System/SleepClock.swift	protocol-or-empty-conformance
29bfe4d593b59090383b0c8f7079524140989c82bd8e7c4e63a5bdb6709732e5	ClipboardHistory/Shared/Design/AppDesign.swift	constant-declaration
c8fe6b38d74056e482eadbf863ddf2258446b904586ec0c762a8f3c0ade6e98a	ClipboardHistory/Features/Drawer/DrawerConfiguredItem.swift	data-declaration
ecf8314ff66ee630cdf555f4725fd74512618813871ec89b7c372d0ac665248c	ClipboardHistory/Features/Drawer/DrawerItemCapabilities.swift	constant-declaration
e39bf790246a6e6b37b55fa33f0146ea04b5597b7c6905e451ca9091486dc80f	ClipboardHistory/Features/Drawer/DrawerItemImageProviding.swift	protocol-or-empty-conformance
3ce6b5291052dfb70e9867ad6957edad22a2e18b9bcb474fa20e4c46523611e9	ClipboardHistory/Features/Drawer/DrawerOperationJournal.swift	data-declaration
ea67a1891e215a954517790ea51a6fc636830f4886fea34803d28f2025723494	ClipboardHistory/Features/Drawer/DrawerOperationResult.swift	data-declaration
fcf4ddd0ddf18796ef17dcd6c47e3d76a71fec017d31937c15725cd2a451e3e1	ClipboardHistory/Features/Drawer/DrawerPlacement.swift	data-declaration
63734d946b72a5c7015c5f9888a6f24268677f4006c9f67be4284f897963f0cf	ClipboardHistory/Features/Drawer/DrawerRecoveryState.swift	data-declaration
bcf2c5b29432472d835687877ce4fdc7a6e8206cb2ac1c593ae2cbc9e0d955c3	ClipboardHistory/Features/Drawer/DrawerStateStoring.swift	protocol-or-empty-conformance
67bed9463a415874fa4e773ee94f52a4868152dc2511c6fd80ada67681c7f395	ClipboardHistory/Features/Drawer/ExternalMenuBarItemActivating.swift	protocol-or-empty-conformance
4beb426d335b3a6d7f5c2b79e6a5c8b995506ec4ea92921bce16f11836e75648	ClipboardHistory/Features/Drawer/ExternalMenuBarItemDiscovering.swift	protocol-or-empty-conformance
3f9e52ac3d150eb3e8c12fb69276ac3c0f26c84fcda9b4b3a77ba073dbc03b58	ClipboardHistory/Features/Drawer/ExternalMenuBarItemMoving.swift	protocol-or-empty-conformance
2a441dfadbffa847faa17fdefbe412554fda8695786e3b50d06ce52e82fc7bac	ClipboardHistory/Features/Drawer/ExternalMenuBarItemObserving.swift	protocol-or-empty-conformance
8f1af7a27131ad3884ca56c2a7e9e737e1d2bf04cd44731f3afe3f252d413962	ClipboardHistory/Features/Drawer/MenuBarConflictDetecting.swift	protocol-or-empty-conformance
ed23df398a501e870749d91e1ad7b8bd0c82a4ca338cd1e638cb1afed7cb2f2c	ClipboardHistory/Services/Presentation/SettingsWindowPresenting.swift	protocol-or-empty-conformance
